Police Force,Easting,Northing,Casualty Severity,Vehicle Type,Date
Northumbria,428843,581820,Slight,Goods Vehicle - Unknown Weight,03/03/2016
Northumbria,425438,563303,Slight,Pedal Cycle,03/03/2016
Northumbria,427078,568131,Serious,Car,03/03/2016
Northumbria,436191,569412,Serious,Pedal Cycle,03/03/2016
Northumbria,426996,586567,Serious,Car,03/03/2016
Northumbria,426996,586567,Slight,Car,03/03/2016
Northumbria,418390,563279,Slight,Car,03/03/2016
Northumbria,426906,571615,Slight,Motorcycle over 500cc,03/03/2016
Northumbria,424170,561464,Slight,Car,03/03/2016
Northumbria,418335,563493,Serious,Pedal Cycle,04/03/2016
Northumbria,419553,599845,Slight,Car,04/03/2016
Northumbria,419553,599845,Serious,Car,04/03/2016
Northumbria,435350,571947,Slight,Motorcycle - Unknown cc,04/03/2016
Northumbria,436385,566942,Slight,Goods Vehicle - Unknown Weight,04/03/2016
Northumbria,421756,566725,Slight,Car,04/03/2016
Northumbria,436234,564874,Slight,Car,04/03/2016
Northumbria,436229,562015,Slight,Car,04/03/2016
Northumbria,427406,558586,Slight,Car,04/03/2016
Northumbria,435077,559513,Slight,Car,04/03/2016
Northumbria,430869,570984,Slight,Car,04/03/2016
Northumbria,430170,567722,Slight,Car,04/03/2016
Northumbria,430170,567722,Slight,Car,04/03/2016
Northumbria,436389,565009,Serious,Car,04/03/2016
Northumbria,425166,564138,Slight,Car,04/03/2016
Northumbria,425081,564131,Serious,Taxi/Private hire car,05/03/2016
Northumbria,428259,571494,Slight,Bus or coach (17 or more passenger seats),05/03/2016
Northumbria,422390,566155,Slight,Car,05/03/2016
Northumbria,422390,566155,Slight,Car,05/03/2016
Northumbria,422390,566155,Slight,Car,05/03/2016
Northumbria,435067,572497,Serious,Bus or coach (17 or more passenger seats),05/03/2016
Northumbria,423330,568687,Slight,Car,05/03/2016
Northumbria,437708,564286,Slight,Car,05/03/2016
Northumbria,437708,564286,Slight,Car,05/03/2016
Northumbria,435607,563079,Slight,Bus or coach (17 or more passenger seats),05/03/2016
Northumbria,426945,559897,Slight,Car,05/03/2016
Northumbria,426945,559897,Slight,Car,05/03/2016
Northumbria,414832,611366,Slight,Bus or coach (17 or more passenger seats),05/03/2016
Northumbria,424751,564792,Slight,Taxi/Private hire car,05/03/2016
Northumbria,436543,549883,Slight,Car,05/03/2016
Northumbria,425478,598407,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,05/03/2016
Northumbria,418737,565982,Slight,Car,06/03/2016
Northumbria,418737,565982,Slight,Car,06/03/2016
Northumbria,436854,567671,Slight,Car,06/03/2016
Northumbria,435973,564620,Slight,Bus or coach (17 or more passenger seats),06/03/2016
Northumbria,420131,565450,Slight,Car,06/03/2016
Northumbria,435319,572745,Slight,Bus or coach (17 or more passenger seats),06/03/2016
Northumbria,419475,565172,Slight,Car,07/03/2016
Northumbria,419940,575444,Slight,Car,07/03/2016
Northumbria,419940,575444,Slight,Car,07/03/2016
Northumbria,419940,575444,Slight,Car,07/03/2016
Northumbria,433942,557072,Slight,Car,07/03/2016
Northumbria,428005,561572,Slight,Pedal Cycle,07/03/2016
Northumbria,425004,558585,Slight,Goods Vehicle - Unknown Weight,07/03/2016
Northumbria,431748,562033,Slight,Car,07/03/2016
Northumbria,431748,562033,Slight,Car,07/03/2016
Northumbria,436675,559045,Serious,Motorcycle over 50cc and up to 125cc,07/03/2016
Northumbria,424416,568033,Slight,Car,08/03/2016
Northumbria,435898,565187,Slight,Car,08/03/2016
Northumbria,423242,560592,Slight,Goods Vehicle - Unknown Weight,08/03/2016
Northumbria,371571,566028,Serious,Car,08/03/2016
Northumbria,371571,566028,Slight,Car,08/03/2016
Northumbria,421114,562321,Slight,Car,08/03/2016
Northumbria,421114,562321,Slight,Car,08/03/2016
Northumbria,425588,568050,Serious,Car,08/03/2016
Northumbria,416466,562975,Slight,Car,08/03/2016
Northumbria,431999,562269,Slight,Car,09/03/2016
Northumbria,422730,581880,Slight,Car,09/03/2016
Northumbria,420793,567203,Slight,Car,09/03/2016
Northumbria,420793,567203,Slight,Car,09/03/2016
Northumbria,439311,556613,Slight,Goods Vehicle - Unknown Weight,09/03/2016
Northumbria,439311,556613,Slight,Goods Vehicle - Unknown Weight,09/03/2016
Northumbria,418596,613257,Serious,Car,09/03/2016
Northumbria,427608,576608,Slight,Car,09/03/2016
Northumbria,425822,594549,Slight,Car,09/03/2016
Northumbria,425822,594549,Slight,Car,09/03/2016
Northumbria,425822,594549,Slight,Car,09/03/2016
Northumbria,425822,594549,Slight,Car,09/03/2016
Northumbria,434950,568355,Slight,Other Vehicle,09/03/2016
Northumbria,428263,586940,Serious,Car,09/03/2016
Northumbria,425334,565995,Serious,Car,09/03/2016
Northumbria,424342,561649,Slight,Car,10/03/2016
Northumbria,424281,560499,Slight,Goods Vehicle - Unknown Weight,10/03/2016
Northumbria,424375,568454,Slight,Pedal Cycle,10/03/2016
Northumbria,429941,556560,Slight,Car,10/03/2016
Northumbria,429941,556560,Slight,Car,10/03/2016
Northumbria,430370,575397,Slight,Car,10/03/2016
Northumbria,427857,569753,Slight,Car,10/03/2016
Northumbria,425345,562922,Slight,Car,10/03/2016
Northumbria,440077,553946,Slight,Car,10/03/2016
Northumbria,440077,553946,Slight,Car,10/03/2016
Northumbria,397584,565145,Slight,Car,10/03/2016
Northumbria,397584,565145,Slight,Car,10/03/2016
Northumbria,397584,565145,Slight,Car,10/03/2016
Northumbria,426965,561872,Serious,Pedal Cycle,11/03/2016
Northumbria,421182,587331,Slight,Bus or coach (17 or more passenger seats),11/03/2016
Northumbria,420194,563768,Slight,Pedal Cycle,11/03/2016
Northumbria,435819,563059,Serious,Motorcycle over 50cc and up to 125cc,11/03/2016
Northumbria,433843,563295,Slight,Car,11/03/2016
Northumbria,433843,563295,Serious,Car,11/03/2016
Northumbria,433843,563295,Slight,Car,11/03/2016
Northumbria,433843,563295,Slight,Car,11/03/2016
Northumbria,433843,563295,Slight,Car,11/03/2016
Northumbria,433843,563295,Serious,Car,11/03/2016
Northumbria,399168,565112,Slight,Car,11/03/2016
Northumbria,438747,555893,Slight,Car,12/03/2016
Northumbria,438747,555893,Slight,Car,12/03/2016
Northumbria,439468,565001,Slight,Car,12/03/2016
Northumbria,439468,565001,Slight,Car,12/03/2016
Northumbria,421525,621518,Serious,Motorcycle over 500cc,12/03/2016
Northumbria,417721,620553,Serious,Car,12/03/2016
Northumbria,417721,620553,Slight,Car,12/03/2016
Northumbria,417721,620553,Serious,Car,12/03/2016
Northumbria,417721,620553,Slight,Car,12/03/2016
Northumbria,429440,588166,Slight,Car,12/03/2016
Northumbria,425248,564541,Slight,Taxi/Private hire car,12/03/2016
Northumbria,425248,564541,Slight,Taxi/Private hire car,12/03/2016
Northumbria,432187,553662,Slight,Car,12/03/2016
Northumbria,418476,613264,Serious,Other Vehicle,12/03/2016
Northumbria,434330,567923,Slight,Car,12/03/2016
Northumbria,428517,581558,Slight,Pedal Cycle,13/03/2016
Northumbria,423098,561850,Serious,Pedal Cycle,13/03/2016
Northumbria,423098,561850,Slight,Pedal Cycle,13/03/2016
Northumbria,424806,565105,Slight,Pedal Cycle,13/03/2016
Northumbria,433650,576680,Serious,Car,13/03/2016
Northumbria,436138,563760,Slight,Car,13/03/2016
Northumbria,410825,612055,Slight,Car,13/03/2016
Northumbria,413638,563588,Serious,Motorcycle over 50cc and up to 125cc,13/03/2016
Northumbria,432930,550966,Slight,Car,14/03/2016
Northumbria,381299,564481,Slight,Bus or coach (17 or more passenger seats),14/03/2016
Northumbria,440428,561862,Slight,Pedal Cycle,14/03/2016
Northumbria,435611,552295,Slight,Car,14/03/2016
Northumbria,427622,564184,Slight,Motorcycle over 50cc and up to 125cc,14/03/2016
Northumbria,427605,564184,Slight,Motorcycle - Unknown cc,14/03/2016
Northumbria,428855,569648,Slight,Bus or coach (17 or more passenger seats),14/03/2016
Northumbria,428202,556484,Slight,Car,14/03/2016
Northumbria,393185,577005,Slight,Car,15/03/2016
Northumbria,393185,577005,Slight,Car,15/03/2016
Northumbria,436319,563173,Slight,Bus or coach (17 or more passenger seats),15/03/2016
Northumbria,436404,555299,Slight,Car,15/03/2016
Northumbria,393044,563929,Slight,Car,15/03/2016
Northumbria,422927,565582,Slight,Car,15/03/2016
Northumbria,419491,566463,Serious,Bus or coach (17 or more passenger seats),15/03/2016
Northumbria,429425,562271,Slight,Car,16/03/2016
Northumbria,432894,566430,Slight,Car,16/03/2016
Northumbria,427766,569564,Slight,Car,16/03/2016
Northumbria,436272,556630,Slight,Car,16/03/2016
Northumbria,425626,582323,Serious,Car,17/03/2016
Northumbria,437564,556147,Slight,Motorcycle over 500cc,17/03/2016
Northumbria,437564,556147,Slight,Motorcycle over 500cc,17/03/2016
Northumbria,440810,562023,Slight,Car,17/03/2016
Northumbria,430371,587333,Slight,Goods Vehicle - Unknown Weight,17/03/2016
Northumbria,426912,567157,Slight,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,17/03/2016
Northumbria,426912,567157,Slight,Car,17/03/2016
Northumbria,426912,567157,Slight,Car,17/03/2016
Northumbria,431821,567500,Slight,Pedal Cycle,17/03/2016
Northumbria,431852,581417,Slight,Car,17/03/2016
Northumbria,416617,568799,Serious,Car,17/03/2016
Northumbria,416617,568799,Serious,Car,17/03/2016
Northumbria,424349,563831,Slight,Car,18/03/2016
Northumbria,431077,581564,Slight,Mobility Scooter,18/03/2016
Northumbria,435891,565546,Slight,Motorcycle over 50cc and up to 125cc,18/03/2016
Northumbria,430616,556416,Slight,Car,18/03/2016
Northumbria,430616,556416,Slight,Car,18/03/2016
Northumbria,426216,570085,Slight,Motorcycle over 500cc,18/03/2016
Northumbria,432475,569998,Serious,Motorcycle over 50cc and up to 125cc,18/03/2016
Northumbria,437670,565058,Slight,Car,18/03/2016
